tender_id,tender_date,category,region,procurement_method,vendor_id,bidder_ids,num_bidders,tender_value,estimated_market_value,bid_amount,bid_rank,award_value,final_contract_value,contract_duration_months,bids,is_anomaly,anomaly_types,previous_participations,previous_wins,vendor_win_rate,post_award_change_pct,bid_to_tender_ratio,bid_to_market_ratio
T08909,2023-01-29,Consulting,North,open,V0243,V0052|V0100|V0121|V0243|V0321,5,298.19,314.15,266.27,1,264.1,280.66,34,V0052:312.56|V0100:296.44|V0121:274.67|V0243:266.27|V0321:312.47,0,,74,19,0.25675675675675674,6.270352139341159,0.892954156745699,0.8475887314976922
T00059,2023-01-30,IT Services,South,negotiated,V0389,V0339|V0389,2,283.1,272.17,276.05,1,275.61,293.9,16,V0339:283.85|V0389:276.05,0,,58,8,0.13793103448275862,6.636188817532005,0.9750971388202049,1.0142557960098468
T00180,2023-01-30,Medical Supplies,North,negotiated,V0376,V0018|V0376,2,458.63,422.39,416.22,1,420.56,423.9,29,V0018:450.28|V0376:416.22,0,,55,8,0.14545454545454545,0.7941791896518868,0.9075289449011186,0.9853926466062171
T01621,2023-01-30,Medical Supplies,West,negotiated,V0042,V0042|V0212|V0213|V0365,4,762.83,806.73,698.89,1,700.16,752.66,8,V0042:698.89|V0212:746.73|V0213:744.46|V0365:777.29,0,,66,15,0.22727272727272727,7.498286106032907,0.9161805382588518,0.8663245447671464
T01724,2023-01-30,Medical Supplies,North,open,V0127,V0127|V0182|V0398,3,376.66,374.14,352.07,1,350.77,373.77,8,V0127:352.07|V0182:365.03|V0398:387.67,0,,64,17,0.265625,6.557003164466744,0.9347156586842245,0.9410113861121505
T02437,2023-01-30,Transport,East,open,V0277,V0109|V0253|V0267|V0277|V0397,5,553.98,542.99,505.86,1,507.93,702.07,15,V0109:535.63|V0253:535.27|V0267:575.66|V0277:505.86|V0397:506.00,1,post_award_change,73,17,0.2328767123287671,38.22180221684091,0.9131376583992202,0.9316193668391684
T05065,2023-01-30,Consulting,West,open,V0208,V0122|V0208,2,146.98,142.94,138.59,1,138.59,137.43,35,V0122:144.44|V0208:138.59,1,low_bid_count,71,14,0.19718309859154928,-0.8370012266397262,0.9429174037283985,0.9695676507625578
T05137,2023-01-30,Transport,Central,restricted,V0286,V0233|V0286|V0361|V0375,4,1457.21,1491.26,1438.22,1,1449.54,1460.05,14,V0233:1468.50|V0286:1438.22|V0361:1524.90|V0375:1446.44,0,,52,11,0.21153846153846154,0.7250576044814211,0.9869682475415349,0.9644327615573408
T05625,2023-01-30,IT Services,North,negotiated,V0381,V0071|V0189|V0269|V0381,4,242.2,235.2,215.97,1,215.16,214.25,15,V0071:245.42|V0189:253.58|V0269:216.46|V0381:215.97,0,,54,15,0.2777777777777778,-0.4229410671128446,0.891701073492981,0.9182397959183674
T05885,2023-01-30,Medical Supplies,Central,open,V0324,V0012|V0202|V0220|V0232|V0324|V0334|V0360,7,269.49,265.94,240.4,1,245.1,254.79,17,V0012:248.26|V0202:246.41|V0220:273.64|V0232:267.19|V0324:240.40|V0334:241.21|V0360:253.69,0,,77,18,0.23376623376623376,3.9534883720930223,0.8920553638353927,0.9039632999924795
T06107,2023-01-30,IT Services,East,open,V0011,V0011|V0055|V0059|V0134|V0390,5,481.08,462.86,439.66,1,439.58,439.85,9,V0011:439.66|V0055:454.84|V0059:457.75|V0134:458.37|V0390:456.65,0,,58,17,0.29310344827586204,0.06142226670914024,0.9139020537124803,0.9498768526120209
T06970,2023-01-30,Transport,South,negotiated,V0158,V0158|V0331,2,645.49,619.63,587.14,1,593.77,619.13,24,V0158:587.14|V0331:618.16,0,,78,15,0.19230769230769232,4.2710140290011305,0.9096035569877148,0.9475654826267288
T08438,2023-01-30,Medical Supplies,West,open,V0155,V0155|V0191|V0265,3,527.13,514.82,500.05,1,497.71,501.22,26,V0155:500.05|V0191:544.92|V0265:504.29,0,,71,17,0.23943661971830985,0.7052299531855997,0.9486274732988068,0.9713103609028397
T09433,2023-01-30,Transport,South,open,V0233,V0209|V0233,2,1882.09,1735.76,1779.97,1,1779.97,1767.34,8,V0209:1956.57|V0233:1779.97,1,low_bid_count,70,13,0.18571428571428572,-0.7095625207166475,0.945741170719785,1.025470111075264
T00648,2023-01-31,Consulting,North,open,V0026,V0026|V0069|V0140|V0251,4,34.65,34.6,30.49,1,30.53,31.23,34,V0026:30.49|V0069:35.33|V0140:31.47|V0251:33.84,0,,65,13,0.2,2.2928267278087104,0.8799422799422799,0.8812138728323698
T00918,2023-01-31,IT Services,South,open,V0282,V0039|V0053|V0143|V0206|V0282|V0294|V0313,7,265.28,273.03,236.55,1,240.31,250.37,27,V0039:239.79|V0053:246.94|V0143:257.68|V0206:266.07|V0282:236.55|V0294:251.62|V0313:274.57,0,,54,9,0.16666666666666666,4.186259414922393,0.8916993365500604,0.8663883089770357
T02141,2023-01-31,Transport,North,open,V0087,V0072|V0087|V0120|V0253|V0332|V0357|V0398,7,569.83,597.58,538.37,1,534.1,563.31,23,V0072:596.17|V0087:538.37|V0120:562.31|V0253:595.91|V0332:579.25|V0357:544.99|V0398:573.44,0,,58,13,0.22413793103448276,5.469013293390736,0.9447905515680115,0.9009170320291843
T02779,2023-01-31,Construction,Central,open,V0393,V0116|V0117|V0302|V0380|V0384|V0389|V0393,7,4383.25,4326.83,3866.64,1,3918.34,3964.23,26,V0116:4316.72|V0117:4013.29|V0302:4456.11|V0380:4488.60|V0384:4076.54|V0389:4580.20|V0393:3866.64,0,,65,10,0.15384615384615385,1.1711592153820207,0.882139964638111,0.893642689913863
T02823,2023-01-31,IT Services,North,open,V0087,V0058|V0087|V0092|V0178,4,170.27,156.78,163.27,1,164.47,162.17,33,V0058:178.43|V0087:163.27|V0092:178.55|V0178:174.43,0,,58,13,0.22413793103448276,-1.398431324861684,0.9588888236330534,1.0413955861717057
T02831,2023-01-31,Medical Supplies,North,restricted,V0289,V0052|V0279|V0289,3,503.44,466.84,507.73,1,505.42,528.15,21,V0052:523.18|V0279:509.31|V0289:507.73,0,,56,10,0.17857142857142858,4.497249812037506,1.008521372954076,1.0875888955530804
T05054,2023-01-31,Transport,South,open,V0009,V0009|V0075|V0167|V0271|V0331|V0353|V0367,7,353.32,350.03,310.99,1,314.79,324.49,31,V0009:310.99|V0075:368.33|V0167:311.19|V0271:349.07|V0331:332.28|V0353:360.03|V0367:327.78,0,,58,15,0.25862068965517243,3.0814193589377004,0.8801935922110269,0.8884667028540412
T07524,2023-01-31,Consulting,West,negotiated,V0065,V0065|V0204|V0231,3,22.54,23.91,21.47,1,21.54,22.95,26,V0065:21.47|V0204:22.62|V0231:22.43,0,,58,18,0.3103448275862069,6.545961002785516,0.9525288376220054,0.8979506482643245
T07971,2023-01-31,IT Services,North,open,V0005,V0002|V0003|V0004|V0005,4,252.83,250.81,235.09,1,235.09,243.72,24,V0002:248.28|V0003:251.88|V0004:239.27|V0005:235.09,1,repeated_co_bidders,122,34,0.2786885245901639,3.670934535709726,0.9298342759957283,0.9373230732426937
T09385,2023-01-31,Construction,East,open,V0076,V0070|V0076|V0117|V0245|V0392,5,534.2,549.2,511.46,1,512.11,526.68,18,V0070:547.65|V0076:511.46|V0117:514.02|V0245:516.41|V0392:512.97,0,,68,13,0.19117647058823528,2.8450918747925127,0.9574316735305128,0.9312818645302257
T01636,2023-02-01,IT Services,West,open,V0084,V0039|V0049|V0054|V0084|V0336,5,280.15,278.34,246.58,1,249.07,261.28,30,V0039:262.04|V0049:275.42|V0054:256.94|V0084:246.58|V0336:254.07,0,,80,21,0.2625,4.90223631910707,0.8801713367838659,0.8858949486239852
T02661,2023-02-01,IT Services,West,open,V0025,V0025|V0139|V0192|V0193|V0283|V0338,6,182.39,172.17,164.22,1,166.54,163.84,10,V0025:164.22|V0139:191.31|V0192:167.99|V0193:190.53|V0283:177.88|V0338:175.78,0,,59,8,0.13559322033898305,-1.6212321364236755,0.9003783102143759,0.9538247081373062
T03287,2023-02-01,Construction,West,restricted,V0071,V0071|V0179|V0201|V0210,4,1021.41,1054.19,903.3,1,904.25,955.51,8,V0071:903.30|V0179:1041.46|V0201:1040.34|V0210:1011.29,0,,42,4,0.09523809523809523,5.668786286978158,0.8843657297265545,0.8568664092810593
T03902,2023-02-01,Consulting,North,restricted,V0206,V0206|V0217|V0399,3,90.01,85.83,79.36,1,79.14,83.68,14,V0206:79.36|V0217:84.54|V0399:85.56,0,,53,17,0.32075471698113206,5.736669193833721,0.8816798133540718,0.9246184317837586
T04067,2023-02-01,IT Services,North,open,V0306,V0102|V0135|V0255|V0306|V0349|V0352|V0390,7,329.27,303.32,296.96,1,296.49,291.27,27,V0102:318.33|V0135:309.53|V0255:344.15|V0306:296.96|V0349:320.32|V0352:317.95|V0390:324.81,0,,68,10,0.14705882352941177,-1.7605990083982688,0.9018738421356334,0.9790320453646314
T04195,2023-02-01,Medical Supplies,North,negotiated,V0029,V0029|V0251|V0342|V0358,4,537.86,517.1,498.95,1,494.06,507.78,19,V0029:498.95|V0251:523.03|V0342:539.35|V0358:509.81,0,,66,15,0.22727272727272727,2.7769906489090337,0.9276577548060834,0.9649004061110036
T04732,2023-02-01,Medical Supplies,Central,open,V0001,V0001|V0081|V0155|V0220|V0345|V0356|V0389,7,311.42,316.36,281.74,1,281.74,292.78,6,V0001:281.74|V0081:286.84|V0155:284.87|V0220:287.97|V0345:289.09|V0356:289.54|V0389:287.41,1,high_win_rate,121,97,0.8016528925619835,3.918506424362875,0.904694624622696,0.8905677076748009
T05838,2023-02-01,IT Services,East,open,V0238,V0238|V0255|V0338,3,460.72,478.56,425.74,1,431.9,425.35,23,V0238:425.74|V0255:455.16|V0338:474.74,0,,73,14,0.1917808219178082,-1.5165547580458336,0.9240753603056086,0.8896272149782681
T06188,2023-02-01,IT Services,West,open,V0282,V0016|V0055|V0092|V0123|V0130|V0282,6,121.95,121.06,108.76,1,108.12,109.31,20,V0016:120.85|V0055:124.92|V0092:111.92|V0123:115.88|V0130:112.77|V0282:108.76,0,,55,10,0.18181818181818182,1.1006289308176078,0.8918409184091841,0.8983974888485049
T06783,2023-02-01,Transport,North,open,V0131,V0051|V0075|V0131|V0171|V0291|V0318|V0332|V0386,8,358.73,366.4,319.13,1,321.46,333.23,14,V0051:370.91|V0075:349.94|V0131:319.13|V0171:339.04|V0291:349.46|V0318:340.66|V0332:355.22|V0386:353.01,0,,48,10,0.20833333333333334,3.661419772288944,0.8896105706241463,0.8709879912663756
T07653,2023-02-01,Transport,East,open,V0075,V0055|V0065|V0075|V0091|V0132|V0183|V0397,7,631.99,588.26,559.8,1,561.26,553.23,18,V0055:662.19|V0065:613.78|V0075:559.80|V0091:635.29|V0132:566.51|V0183:627.50|V0397:585.34,0,,54,9,0.16666666666666666,-1.4307094751095701,0.8857735090745106,0.9516200319586576
T07843,2023-02-01,Medical Supplies,East,restricted,V0278,V0010|V0163|V0278,3,250.08,231.23,223.85,1,225.32,233.67,24,V0010:238.92|V0163:252.07|V0278:223.85,0,,60,10,0.16666666666666666,3.705840582282973,0.8951135636596288,0.9680837261601003
T08244,2023-02-01,Transport,West,open,V0331,V0128|V0157|V0331,3,212.01,227.49,203.96,1,205.95,220.37,20,V0128:206.65|V0157:215.12|V0331:203.96,0,,71,19,0.2676056338028169,7.0016994416120495,0.9620300929201454,0.89656688206075
T09200,2023-02-01,Construction,South,restricted,V0254,V0169|V0254|V0353,3,2584.65,2660.23,2275.42,1,2275.25,2393.72,10,V0169:2580.46|V0254:2275.42|V0353:2581.99,0,,60,17,0.2833333333333333,5.2069003406219005,0.8803590428104385,0.855347094048259
T00937,2023-02-02,Medical Supplies,Central,negotiated,V0260,V0260|V0264|V0375,3,780.87,744.2,735.32,1,733.6,930.43,31,V0260:735.32|V0264:764.37|V0375:812.26,1,post_award_change,70,15,0.21428571428571427,26.830697928026158,0.941667627133838,0.98806772373018
T00954,2023-02-02,Transport,North,open,V0239,V0051|V0058|V0075|V0239|V0266|V0301|V0387|V0398,8,1581.26,1541.84,1413.19,1,1414.13,1486.52,13,V0051:1630.70|V0058:1654.62|V0075:1480.32|V0239:1413.19|V0266:1574.14|V0301:1496.91|V0387:1595.19|V0398:1543.95,0,,82,18,0.21951219512195122,5.11904846089114,0.8937113441179819,0.9165607326311421
T01575,2023-02-02,Consulting,North,open,V0008,V0006|V0007|V0008,3,183.19,194.58,185.53,1,185.53,188.62,17,V0006:188.83|V0007:192.12|V0008:185.53,1,similar_bidding,116,38,0.3275862068965517,1.665498841157766,1.0127736230143567,0.953489567273101
T02741,2023-02-02,IT Services,West,open,V0219,V0068|V0156|V0219|V0223|V0251|V0341,6,264.06,281.64,239.92,1,237.82,245.54,11,V0068:257.89|V0156:241.57|V0219:239.92|V0223:270.29|V0251:267.58|V0341:276.46,0,,44,7,0.1590909090909091,3.246152552350517,0.9085813830190108,0.8518676324385741
T03503,2023-02-02,Consulting,North,restricted,V0287,V0065|V0287,2,171.94,183.19,158.86,1,161.76,167.71,23,V0065:160.22|V0287:158.86,0,,69,14,0.2028985507246377,3.6782888229475876,0.9239269512620683,0.8671870735302146
T03950,2023-02-02,Construction,North,open,V0396,V0036|V0147|V0207|V0273|V0280|V0396,6,2796.4,2739.24,2574.35,1,2587.02,2647.1,32,V0036:2761.79|V0147:2770.23|V0207:2933.18|V0273:2813.72|V0280:2671.22|V0396:2574.35,0,,65,15,0.23076923076923078,2.3223631823488002,0.9205943355743098,0.939804471313211
T04485,2023-02-02,Construction,North,open,V0063,V0063|V0077|V0347,3,495.43,516.91,443.57,1,441.27,460.3,26,V0063:443.57|V0077:473.73|V0347:495.80,0,,69,15,0.21739130434782608,4.312552405556695,0.8953232545465555,0.858118434543731
T04589,2023-02-02,Transport,North,open,V0133,V0051|V0087|V0133|V0196|V0385,5,1137.94,1169.98,1083.11,1,1080.74,1069.47,26,V0051:1185.79|V0087:1085.99|V0133:1083.11|V0196:1090.93|V0385:1105.67,0,,57,12,0.21052631578947367,-1.0428040046634695,0.9518164402341072,0.9257508675361971
T05884,2023-02-02,IT Services,South,restricted,V0032,V0032|V0082|V0299,3,418.27,437.51,378.55,1,375.35,392.84,31,V0032:378.55|V0082:406.52|V0299:414.72,0,,56,9,0.16071428571428573,4.659650992407074,0.905037416023143,0.8652373660030628
T06261,2023-02-02,IT Services,South,negotiated,V0169,V0072|V0111|V0169|V0176,4,83.4,84.16,79.94,1,81.46,81.05,29,V0072:85.13|V0111:80.38|V0169:79.94|V0176:83.67,0,,64,12,0.1875,-0.5033145101890457,0.9585131894484411,0.9498574144486692
T06393,2023-02-02,IT Services,North,restricted,V0002,V0002|V0003|V0004|V0005,4,312.29,327.26,287.07,1,287.07,294.32,16,V0002:287.07|V0003:292.87|V0004:288.36|V0005:290.86,1,repeated_co_bidders,123,23,0.18699186991869918,2.525516424565437,0.9192417304428575,0.8771924463729145
T06452,2023-02-02,Medical Supplies,South,open,V0012,V0012|V0122|V0399,3,747.93,781.15,693.43,1,694.15,737.33,19,V0012:693.43|V0122:729.54|V0399:783.16,0,,55,10,0.18181818181818182,6.2205575163869575,0.9271322182557191,0.8877040261153427
T06636,2023-02-02,Construction,West,open,V0076,V0076|V0215|V0384,3,2333.94,2271.16,2201.64,1,2213.34,2362.61,15,V0076:2201.64|V0215:2259.09|V0384:2415.01,0,,69,14,0.2028985507246377,6.744106192451227,0.9433147381680762,0.9693900914070342
T08312,2023-02-02,IT Services,East,open,V0124,V0047|V0102|V0124|V0290,4,419.23,451.18,396.33,1,398.26,395.24,27,V0047:400.89|V0102:414.03|V0124:396.33|V0290:426.25,0,,61,17,0.2786885245901639,-0.7582985989052332,0.9453760465615533,0.8784298949421516
T09963,2023-02-02,IT Services,Central,open,V0217,V0137|V0200|V0217|V0229|V0255|V0302|V0337,7,250.5,242.01,220.54,1,221.62,221.33,22,V0137:233.72|V0200:253.03|V0217:220.54|V0229:251.31|V0255:224.22|V0302:223.95|V0337:225.84,0,,60,16,0.26666666666666666,-0.13085461600938184,0.8803992015968064,0.9112846576587744
T00919,2023-02-03,Consulting,West,negotiated,V0223,V0223|V0354|V0385,3,179.39,172.05,158.67,1,159.0,171.52,27,V0223:158.67|V0354:185.83|V0385:180.85,0,,50,12,0.24,7.874213836477993,0.8844974636267351,0.9222319093286834
T01143,2023-02-03,Medical Supplies,West,open,V0320,V0029|V0135|V0320,3,773.74,729.7,681.07,1,687.56,711.44,18,V0029:726.70|V0135:754.75|V0320:681.07,0,,66,17,0.25757575757575757,3.47315143405668,0.880231085377517,0.9333561737700425
T01634,2023-02-03,Construction,West,open,V0225,V0098|V0174|V0179|V0225|V0391|V0395,6,3622.31,3506.14,3362.39,1,3422.37,3538.58,16,V0098:3631.33|V0174:3627.90|V0179:3517.85|V0225:3362.39|V0391:3791.25|V0395:3723.30,0,,47,12,0.2553191489361702,3.3956001250595356,0.9282446836411019,0.9590004962722538
T02432,2023-02-03,Consulting,North,negotiated,V0303,V0303|V0343|V0359|V0381,4,208.1,214.16,189.1,1,192.06,200.34,14,V0303:189.10|V0343:198.34|V0359:192.07|V0381:205.77,0,,56,8,0.14285714285714285,4.311152764761013,0.9086977414704469,0.8829846843481509
T05387,2023-02-03,Construction,West,open,V0393,V0051|V0135|V0173|V0213|V0393|V0395,6,1875.92,1848.85,1652.48,1,1671.06,2184.36,7,V0051:1824.45|V0135:1845.02|V0173:1740.24|V0213:1778.08|V0393:1652.48|V0395:1803.08,1,post_award_change,66,11,0.16666666666666666,30.717029909159464,0.8808904430892575,0.8937880303972741
T05426,2023-02-03,IT Services,North,open,V0018,V0018|V0118|V0254|V0368,4,384.06,354.83,344.63,1,351.5,480.22,26,V0018:344.63|V0118:386.06|V0254:350.97|V0368:356.46,1,post_award_change,43,8,0.18604651162790697,36.62019914651494,0.897333749934906,0.9712538398669786
T06599,2023-02-03,IT Services,Central,restricted,V0274,V0018|V0110|V0274|V0389,4,183.61,197.62,163.17,1,161.75,170.21,24,V0018:181.33|V0110:163.79|V0274:163.17|V0389:189.46,0,,60,12,0.2,5.230293663060283,0.8886770873046129,0.8256755389130654
T06868,2023-02-03,IT Services,West,open,V0043,V0030|V0043|V0084|V0092|V0107|V0110|V0312|V0352,8,63.26,64.75,56.25,1,56.72,56.93,31,V0030:66.33|V0043:56.25|V0084:60.79|V0092:57.53|V0107:66.17|V0110:64.87|V0312:59.09|V0352:62.60,0,,64,10,0.15625,0.37023977433004385,0.8891874802402783,0.8687258687258688
T02277,2023-02-04,Transport,East,open,V0394,V0159|V0289|V0394,3,1817.68,1893.97,1643.28,1,1664.15,1655.71,34,V0159:1834.22|V0289:1795.26|V0394:1643.28,0,,64,13,0.203125,-0.5071658203887903,0.9040535187711808,0.8676378189728454
T02558,2023-02-04,Transport,North,open,V0041,V0041|V0042|V0069|V0074|V0150|V0171|V0212,7,261.87,279.26,238.09,1,236.1,234.75,21,V0041:238.09|V0042:247.84|V0069:270.97|V0074:238.56|V0150:244.15|V0171:252.40|V0212:272.58,0,,70,18,0.2571428571428571,-0.5717916137229964,0.9091915836101883,0.8525746616056722
T02896,2023-02-04,IT Services,East,open,V0061,V0055|V0061|V0137|V0192|V0209|V0256|V0274|V0284,8,454.24,478.58,408.58,1,415.91,422.4,26,V0055:457.62|V0061:408.58|V0137:436.71|V0192:429.76|V0209:421.62|V0256:466.43|V0274:441.61|V0284:440.52,0,,65,11,0.16923076923076924,1.560433747685786,0.8994804508629799,0.8537339629737974
T02929,2023-02-04,Consulting,West,open,V0341,V0024|V0025|V0091|V0140|V0210|V0341|V0372,7,91.28,87.85,80.97,1,80.5,85.39,29,V0024:92.84|V0025:88.59|V0091:90.42|V0140:81.50|V0210:87.80|V0341:80.97|V0372:95.23,0,,59,11,0.1864406779661017,6.074534161490684,0.8870508326029798,0.9216846898121799
T04465,2023-02-04,Construction,South,negotiated,V0123,V0022|V0067|V0123,3,1115.65,1089.75,1051.18,1,1058.63,1104.09,7,V0022:1101.02|V0067:1055.41|V0123:1051.18,0,,57,16,0.2807017543859649,4.294229334139388,0.9422130596513243,0.9646065611378757
T04978,2023-02-04,Construction,Central,restricted,V0264,V0264|V0317,2,1612.43,1629.2,1429.34,1,1448.2,1527.77,24,V0264:1429.34|V0317:1545.18,0,,68,12,0.17647058823529413,5.494406849882608,0.8864508846895678,0.8773262951141664
T05769,2023-02-04,Medical Supplies,Central,open,V0200,V0195|V0200|V0258|V0261|V0287,5,256.87,260.81,242.05,1,241.88,246.04,27,V0195:259.51|V0200:242.05|V0258:247.84|V0261:253.59|V0287:263.46,0,,64,12,0.1875,1.7198610881428795,0.9423054463347219,0.9280702427054178
T06618,2023-02-04,Transport,North,open,V0359,V0131|V0359|V0369,3,217.84,226.03,195.27,1,194.06,190.45,10,V0131:225.20|V0359:195.27|V0369:218.71,0,,58,16,0.27586206896551724,-1.8602494073997802,0.8963918472273228,0.8639118701057382
T06906,2023-02-04,Construction,Central,open,V0169,V0095|V0112|V0148|V0169|V0333,5,1030.56,983.37,946.35,1,965.26,1015.68,25,V0095:994.09|V0112:1003.25|V0148:1021.21|V0169:946.35|V0333:1047.89,0,,65,13,0.2,5.223463108385301,0.9182871448532838,0.9623539461240429
T07591,2023-02-04,Medical Supplies,Central,open,V0283,V0060|V0191|V0199|V0267|V0283|V0325|V0359,7,300.7,309.99,264.81,1,263.31,278.1,34,V0060:286.70|V0191:273.21|V0199:283.85|V0267:312.30|V0283:264.81|V0325:283.27|V0359:283.53,0,,57,16,0.2807017543859649,5.616953400934268,0.8806451612903227,0.8542533630117101
T08081,2023-02-04,IT Services,North,open,V0204,V0009|V0045|V0073|V0204|V0216|V0236|V0300,7,297.98,284.91,265.87,1,266.83,264.41,18,V0009:297.26|V0045:280.39|V0073:292.12|V0204:265.87|V0216:310.79|V0236:266.49|V0300:281.45,0,,63,14,0.2222222222222222,-0.906944496495881,0.8922410900060407,0.9331718788389315
T00377,2023-02-05,Transport,East,open,V0020,V0020|V0054|V0165|V0221|V0301,5,625.17,640.45,571.84,1,580.68,600.65,9,V0020:571.84|V0054:626.63|V0165:595.97|V0221:613.17|V0301:652.29,0,,68,16,0.23529411764705882,3.4390714334917734,0.91469520290481,0.8928721992349129
T02623,2023-02-05,Medical Supplies,Central,open,V0260,V0060|V0260|V0264|V0274|V0278|V0351,6,780.47,815.69,689.3,1,685.59,705.31,28,V0060:781.66|V0260:689.30|V0264:714.31|V0274:739.82|V0278:758.72|V0351:771.30,0,,71,16,0.22535211267605634,2.8763546726177323,0.8831857726754391,0.845051428851647
T03508,2023-02-05,Construction,South,restricted,V0009,V0009|V0039|V0114|V0152,4,2167.36,2243.58,1973.69,1,1978.66,2057.54,15,V0009:1973.69|V0039:2170.73|V0114:2212.74|V0152:1984.29,0,,60,16,0.26666666666666666,3.9865363427774287,0.9106424405728628,0.87970564900739
T03838,2023-02-05,Medical Supplies,South,open,V0001,V0001|V0106|V0304|V0368|V0384,5,695.7,647.34,622.33,1,622.33,639.34,18,V0001:622.33|V0106:627.43|V0304:627.81|V0368:626.88|V0384:628.81,1,high_win_rate,122,98,0.8032786885245902,2.7332765574534394,0.8945378755210579,0.9613649704946396
T03911,2023-02-05,IT Services,West,open,V0361,V0072|V0090|V0108|V0112|V0237|V0335|V0361,7,259.49,274.35,235.36,1,237.28,244.6,18,V0072:264.42|V0090:253.69|V0108:265.09|V0112:243.06|V0237:237.70|V0335:238.45|V0361:235.36,0,,57,13,0.22807017543859648,3.0849629130141576,0.907009904042545,0.8578822671769637
T04570,2023-02-05,Medical Supplies,Central,open,V0300,V0067|V0122|V0300,3,375.86,378.37,338.7,1,339.75,354.32,9,V0067:367.89|V0122:372.01|V0300:338.70,0,,55,15,0.2727272727272727,4.288447387785134,0.9011334007343159,0.8951555355868593
T04776,2023-02-05,Transport,Central,open,V0038,V0038|V0093|V0157|V0220|V0246|V0396,6,599.18,620.65,891.69,1,891.69,900.65,8,V0038:891.69|V0093:918.44|V0157:945.19|V0220:971.94|V0246:998.69|V0396:1025.44,1,price_deviation,61,13,0.21311475409836064,1.0048335183752113,1.4881838512633936,1.436703456054137
